,Unnamed: 0,Unnamed: 0.1,Incident Address Display,Borough,Community Board,Police Precinct,City Council District,Created Date,Status,Resolution Action,Closed Date,X Coordinate,Y Coordinate,full_address,geocode,lat,lng
656,56,12184,13 JERSEY STREET,MANHATTAN,Unspecified MANHATTAN,Unspecified,1.0,10/06/2010 07:00:00 AM +0000,Open,Unspecified,,985477.0,203130.0,"13 JERSEY STREET, NEW YORK, NEW YORK","(40.7241923, -73.9955571)",40.7241923,-73.9955571
657,57,12195,1399 LEXINGTON AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,5.0,07/02/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,997288.0,224596.0,"1399 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.78320919999999, -73.9528536)",40.78320919999999,-73.9528536
658,58,12212,138 WEST 117 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,997835.0,231989.0,"138 WEST 117 STREET, NEW YORK, NEW YORK","(40.803181, -73.95094499999999)",40.803181,-73.95094499999999
659,59,12221,1388 LEXINGTON AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,07/02/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,997250.0,224540.0,"1388 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.7830596, -73.9531787)",40.7830596,-73.9531787
660,60,12270,137 7 AVENUE SOUTH,MANHATTAN,02 MANHATTAN,Precinct 6,3.0,06/28/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,983648.0,206948.0,"137 7 AVENUE SOUTH, NEW YORK, NEW YORK","(40.73479200000001, -74.001896)",40.73479200000001,-74.001896
661,61,12280,1374 3 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,06/24/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,995958.0,221162.0,"1374 3 AVENUE, NEW YORK, NEW YORK","(40.773832, -73.958024)",40.773832,-73.958024
662,62,12325,1367 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,5.0,04/20/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,996607.0,219322.0,"1367 1 AVENUE, NEW YORK, NEW YORK","(40.768902, -73.95559999999999)",40.768902,-73.95559999999999
663,63,12456,133 HENRY STREET,MANHATTAN,03 MANHATTAN,Precinct 7,1.0,10/12/2010 07:00:00 AM +0000,Open,Unspecified,,986753.0,199158.0,"133 HENRY STREET, NEW YORK, NEW YORK","(40.713522, -73.99103699999999)",40.713522,-73.99103699999999
664,64,12460,133 FT GEORGE AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,07/11/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1004375.0,251614.0,"133 FT GEORGE AVENUE, NEW YORK, NEW YORK","(40.8574338, -73.9274045)",40.8574338,-73.9274045
665,65,12504,132 WOOSTER STREET,MANHATTAN,02 MANHATTAN,Precinct 1,1.0,06/26/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,984273.0,203626.0,"132 WOOSTER STREET, NEW YORK, NEW YORK","(40.7253879, -74.0000306)",40.7253879,-74.0000306
666,66,12517,132 EAST 39 STREET,MANHATTAN,06 MANHATTAN,Precinct 17,4.0,06/27/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,990567.0,212316.0,"132 EAST 39 STREET, NEW YORK, NEW YORK","(40.7494001, -73.9771548)",40.7494001,-73.9771548
667,67,12532,1326 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,07/01/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001986.0,247628.0,"1326 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8462797, -73.93570609999999)",40.8462797,-73.93570609999999
668,68,12567,131 FT GEORGE AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,07/11/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1004399.0,251637.0,"131 FT GEORGE AVENUE, NEW YORK, NEW YORK","(40.8573045, -73.9273721)",40.8573045,-73.9273721
669,69,12568,131 ESSEX STREET,MANHATTAN,03 MANHATTAN,Precinct 7,1.0,08/05/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,987725.0,201595.0,"131 ESSEX STREET, NEW YORK, NEW YORK","(40.72003910000001, -73.9876156)",40.72003910000001,-73.9876156
670,70,12586,1316 5 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,998406.0,229791.0,"1316 5 AVENUE, NEW YORK, NEW YORK","(40.797477, -73.94919399999999)",40.797477,-73.94919399999999
671,71,12600,1312 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001889.0,247453.0,"1312 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8457644, -73.9361311)",40.8457644,-73.9361311
672,72,12615,130 WEST 42 STREET,MANHATTAN,05 MANHATTAN,Precinct 14,3.0,03/08/2011 08:00:00 AM +0000,Open,Unspecified,,988358.0,214445.0,"130 WEST 42 STREET, NEW YORK, NEW YORK","(40.75528329999999, -73.9854807)",40.75528329999999,-73.9854807
673,73,12624,130 EAST 29 STREET,MANHATTAN,06 MANHATTAN,Precinct 13,2.0,07/25/2011 07:00:00 AM +0000,Open,Unspecified,,989300.0,210028.0,"130 EAST 29 STREET, NEW YORK, NEW YORK","(40.7431516, -73.9820088)",40.7431516,-73.9820088
674,74,12625,130 DYCKMAN STREET,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,08/16/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,1004923.0,253477.0,"130 DYCKMAN STREET, NEW YORK, NEW YORK","(40.86240799999999, -73.925867)",40.86240799999999,-73.925867
675,75,12708,128 WOOSTER STREET,MANHATTAN,02 MANHATTAN,Precinct 1,1.0,08/05/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,984182.0,203485.0,"128 WOOSTER STREET, NEW YORK, NEW YORK","(40.725179, -73.99994699999999)",40.725179,-73.99994699999999
676,76,12771,126 WEST 11 STREET,MANHATTAN,02 MANHATTAN,Precinct 6,3.0,08/17/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,984464.0,207340.0,"126 WEST 11 STREET, NEW YORK, NEW YORK","(40.735653, -73.999613)",40.735653,-73.999613
677,77,12777,126 DYCKMAN STREET,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,08/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1004939.0,253445.0,"126 DYCKMAN STREET, NEW YORK, NEW YORK","(40.862247, -73.925563)",40.862247,-73.925563
678,78,12800,1261 BROADWAY,MANHATTAN,05 MANHATTAN,Precinct 14,3.0,07/21/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,987504.0,211753.0,"1261 BROADWAY, NEW YORK, NEW YORK","(40.7478759, -73.9883473)",40.7478759,-73.9883473
679,79,12812,1260 LEXINGTON AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,05/06/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,996391.0,222990.0,"1260 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.778804, -73.956374)",40.778804,-73.956374
680,80,12820,125 WEST 109 STREET,MANHATTAN,07 MANHATTAN,Precinct 24,8.0,04/22/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,994669.0,231311.0,"125 WEST 109 STREET, NEW YORK, NEW YORK","(40.8018815, -73.96292620000001)",40.8018815,-73.96292620000001
681,81,12832,125 CHRYSTIE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,08/05/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,986106.0,201299.0,"125 CHRYSTIE STREET, NEW YORK, NEW YORK","(40.7190689, -73.9934232)",40.7190689,-73.9934232
682,82,12836,1259 PARK AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,8.0,04/19/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,997572.0,226167.0,"1259 PARK AVENUE, NEW YORK, NEW YORK","(40.7873569, -73.95170279999999)",40.7873569,-73.95170279999999
683,83,12883,124A HESTER STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,08/06/2011 07:00:00 AM +0000,Open,Unspecified,,985709.0,200519.0,"124A HESTER STREET, NEW YORK, NEW YORK","(40.7169483, -73.9947584)",40.7169483,-73.9947584
684,84,12886,1248 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001481.0,246717.0,"1248 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.843701, -73.937428)",40.843701,-73.937428
685,85,12898,124 11 AVENUE,MANHATTAN,04 MANHATTAN,Precinct 10,3.0,08/06/2011 07:00:00 AM +0000,Open,Unspecified,,982058.0,211437.0,"124 11 AVENUE, NEW YORK, NEW YORK","(40.7468836, -74.0078584)",40.7468836,-74.0078584
686,86,12921,123 DELANCY STREET,MANHATTAN,03 MANHATTAN,Precinct 7,1.0,12/21/2010 08:00:00 AM +0000,Open,Unspecified,,987643.0,201012.0,"123 DELANCY STREET, NEW YORK, NEW YORK","(40.7182992, -73.9878054)",40.7182992,-73.9878054
687,87,12924,123 CHRYSTIE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,08/05/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,986069.0,201204.0,"123 CHRYSTIE STREET, NEW YORK, NEW YORK","(40.7189159, -73.9936441)",40.7189159,-73.9936441
688,88,12930,1239 BROADWAY,MANHATTAN,05 MANHATTAN,Precinct 14,3.0,07/21/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,987465.0,211478.0,"1239 BROADWAY, NEW YORK, NEW YORK","(40.7472445, -73.9885774)",40.7472445,-73.9885774
689,89,12984,122 WEST 125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,08/02/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,999096.0,233708.0,"122 WEST 125 STREET, NEW YORK, NEW YORK","(40.8082882, -73.9467087)",40.8082882,-73.9467087
690,90,12993,122 HAMILTON PLACE,MANHATTAN,09 MANHATTAN,Precinct 30,7.0,05/11/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,998301.0,239445.0,"122 HAMILTON PLACE, NEW YORK, NEW YORK","(40.8240545, -73.9493315)",40.8240545,-73.9493315
691,91,13013,1225 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,5.0,06/24/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,995694.0,217675.0,"1225 1 AVENUE, NEW YORK, NEW YORK","(40.764231, -73.958952)",40.764231,-73.958952
692,92,13032,121 WEST 126 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,05/25/2011 07:00:00 AM +0000,Open,Unspecified,,999243.0,233953.0,"121 WEST 126 STREET, NEW YORK, NEW YORK","(40.809064, -73.945852)",40.809064,-73.945852
693,93,13035,121 ST NICHOLAS AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,997344.0,232090.0,"121 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.80365450000001, -73.9528642)",40.80365450000001,-73.9528642
694,94,13041,121 FT GEORGE AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,10.0,07/11/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1004511.0,251817.0,"121 FT GEORGE AVENUE, NEW YORK, NEW YORK","(40.857698, -73.927093)",40.857698,-73.927093
695,95,13053,1217 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,5.0,01/13/2011 08:00:00 AM +0000,Open,Unspecified,,995626.0,217553.0,"1217 1 AVENUE, NEW YORK, NEW YORK","(40.76377360000001, -73.9589649)",40.76377360000001,-73.9589649
696,96,13087,120 WEST 25 STREET,MANHATTAN,04 MANHATTAN,Precinct 13,3.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,986271.0,210529.0,"120 WEST 25 STREET, NEW YORK, NEW YORK","(40.7444119, -73.992942)",40.7444119,-73.992942
697,97,13159,11 PELL STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,01/17/2011 08:00:00 AM +0000,Open,Unspecified,,984902.0,199672.0,"11 PELL STREET, NEW YORK, NEW YORK","(40.7146222, -73.997841)",40.7146222,-73.997841
698,98,13162,11 JERSEY STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,04/15/2011 07:00:00 AM +0000,Open,Unspecified,,985456.0,203147.0,"11 JERSEY STREET, NEW YORK, NEW YORK","(40.72425399999999, -73.9956636)",40.72425399999999,-73.9956636
699,99,13165,11 EAST 3 STREET,MANHATTAN,03 MANHATTAN,Precinct 9,2.0,03/03/2011 08:00:00 AM +0000,Open,Unspecified,,986716.0,203819.0,"11 EAST 3 STREET, NEW YORK, NEW YORK","(40.7260461, -73.991019)",40.7260461,-73.991019
700,100,13169,11 DIVISION STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,07/10/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,985149.0,199425.0,"11 DIVISION STREET, NEW YORK, NEW YORK","(40.7138444, -73.99674739999999)",40.7138444,-73.99674739999999
701,101,13171,119 WEST 106 STREET,MANHATTAN,07 MANHATTAN,Precinct 24,8.0,02/22/2011 08:00:00 AM +0000,Open,Unspecified,,994312.0,230588.0,"119 WEST 106 STREET, NEW YORK, NEW YORK","(40.799869, -73.963611)",40.799869,-73.963611
702,102,13179,119 D AVENUE,MANHATTAN,03 MANHATTAN,Precinct 9,2.0,07/08/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,990941.0,203029.0,"119 D AVENUE, NEW YORK, NEW YORK","(40.6762437, -73.94709449999999)",40.6762437,-73.94709449999999
703,103,13215,118 MERCER STREET,MANHATTAN,02 MANHATTAN,Precinct 1,1.0,08/08/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,984485.0,203030.0,"118 MERCER STREET, NEW YORK, NEW YORK","(40.7238858, -73.9992011)",40.7238858,-73.9992011
704,104,13217,118 LEXINGTON AVENUE,MANHATTAN,05 MANHATTAN,Precinct 13,2.0,01/12/2011 08:00:00 AM +0000,Open,Unspecified,,989090.0,209810.0,"118 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.7426282, -73.9827126)",40.7426282,-73.9827126
705,105,13247,117 WEST 116 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,997968.0,231601.0,"117 WEST 116 STREET, NEW YORK, NEW YORK","(40.802656, -73.950441)",40.802656,-73.950441
706,106,13297,116 WEST 24 STREET,MANHATTAN,04 MANHATTAN,Precinct 13,3.0,07/20/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,986168.0,210291.0,"116 WEST 24 STREET, NEW YORK, NEW YORK","(40.743813, -73.993332)",40.743813,-73.993332
707,107,13300,116 WEST 125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,05/13/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,999128.0,233690.0,"116 WEST 125 STREET, NEW YORK, NEW YORK","(40.807932, -73.946612)",40.807932,-73.946612
708,108,13346,115 WEST 142 STREET,MANHATTAN,10 MANHATTAN,Precinct 32,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,1001311.0,237606.0,"115 WEST 142 STREET, NEW YORK, NEW YORK","(40.8188204, -73.93793099999999)",40.8188204,-73.93793099999999
709,109,13379,1156 LEXINGTON AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,06/27/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,995720.0,221779.0,"1156 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.7754562, -73.958553)",40.7754562,-73.958553
710,110,13504,1130 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,5.0,04/28/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,995185.0,216743.0,"1130 1 AVENUE, NEW YORK, NEW YORK","(40.761468, -73.96024899999999)",40.761468,-73.96024899999999
711,111,13509,112 WEST 125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,04/18/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,999150.0,233679.0,"112 WEST 125 STREET, NEW YORK, NEW YORK","(40.807847, -73.946406)",40.807847,-73.946406
712,112,13521,112 BOWERY,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,05/29/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,985623.0,200873.0,"112 BOWERY, NEW YORK, NEW YORK","(40.7181161, -73.99516109999999)",40.7181161,-73.99516109999999
713,113,13582,111 WEST 126 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,04/18/2011 07:00:00 AM +0000,Open,Unspecified,,999296.0,233924.0,"111 WEST 126 STREET, NEW YORK, NEW YORK","(40.80894199999999, -73.94557)",40.80894199999999,-73.94557
714,114,13665,1109 LEXINGTON AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,06/27/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,995428.0,221239.0,"1109 LEXINGTON AVENUE, NEW YORK, NEW YORK","(40.773796, -73.959446)",40.773796,-73.959446
715,115,13725,10 ST NICHOLAS PLACE,MANHATTAN,09 MANHATTAN,Precinct 30,7.0,04/12/2011 07:00:00 AM +0000,Open,Unspecified,,1000197.0,240688.0,"10 ST NICHOLAS PLACE, NEW YORK, NEW YORK","(40.827212, -73.94203499999999)",40.827212,-73.94203499999999
716,116,13728,10 MURRAY STREET,MANHATTAN,01 MANHATTAN,Precinct 1,1.0,06/20/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,982095.0,199150.0,"10 MURRAY STREET, NEW YORK, NEW YORK","(40.7133429, -74.0080862)",40.7133429,-74.0080862
717,117,13732,10 LINCOLN CENTER PLAZA,MANHATTAN,07 MANHATTAN,Precinct 20,6.0,08/12/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,989164.0,220826.0,"10 LINCOLN CENTER PLAZA, NEW YORK, NEW YORK","(40.7726297, -73.9840963)",40.7726297,-73.9840963
718,118,13733,10 JERSEY STREET,MANHATTAN,02 MANHATTAN,Precinct 5,1.0,07/29/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,985437.0,203155.0,"10 JERSEY STREET, NEW YORK, NEW YORK","(40.7240872, -73.99540979999999)",40.7240872,-73.99540979999999
719,119,13738,10 EAST 64 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,4.0,04/15/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,992512.0,218771.0,"10 EAST 64 STREET, NEW YORK, NEW YORK","(40.766892, -73.970151)",40.766892,-73.970151
720,120,13745,109 WEST 27 STREET,MANHATTAN,05 MANHATTAN,Precinct 13,3.0,04/13/2011 07:00:00 AM +0000,Open,Unspecified,,986553.0,210968.0,"109 WEST 27 STREET, NEW YORK, NEW YORK","(40.7458813, -73.9915279)",40.7458813,-73.9915279
721,121,13803,108 EAST 125 STREET,MANHATTAN,11 MANHATTAN,Precinct 25,8.0,03/02/2011 08:00:00 AM +0000,Open,Unspecified,,1001287.0,232494.0,"108 EAST 125 STREET, NEW YORK, NEW YORK","(40.8048975, -73.93866849999999)",40.8048975,-73.93866849999999
722,122,13806,1089 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000870.0,244603.0,"1089 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8384817, -73.93985930000001)",40.8384817,-73.93985930000001
723,123,13814,1087 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,06/21/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000866.0,244578.0,"1087 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8385061, -73.9400644)",40.8385061,-73.9400644
724,124,13824,1085 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000862.0,244553.0,"1085 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8380816, -73.9401388)",40.8380816,-73.9401388
725,125,13829,1085 AMSTERDAM AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,9.0,10/05/2010 07:00:00 AM +0000,Open,Unspecified,,994681.0,232589.0,"1085 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8050254, -73.9623503)",40.8050254,-73.9623503
726,126,13885,107 WEST 26 STREET,MANHATTAN,05 MANHATTAN,Precinct 13,3.0,10/19/2010 07:00:00 AM +0000,Open,Unspecified,,986478.0,210715.0,"107 WEST 26 STREET, NEW YORK, NEW YORK","(40.745206, -73.9917959)",40.745206,-73.9917959
727,127,13892,107 MACOMBS PLACE,MANHATTAN,10 MANHATTAN,Precinct 32,9.0,07/18/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1002113.0,240869.0,"107 MACOMBS PLACE, NEW YORK, NEW YORK","(40.8278322, -73.9355053)",40.8278322,-73.9355053
728,128,13960,106 MOSCO STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,08/07/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,984442.0,199580.0,"106 MOSCO STREET, NEW YORK, NEW YORK","(40.7144801, -73.99912069999999)",40.7144801,-73.99912069999999
729,129,14022,105 PINEHURST AVENUE,MANHATTAN,12 MANHATTAN,Precinct 34,7.0,07/06/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1001133.0,249614.0,"105 PINEHURST AVENUE, NEW YORK, NEW YORK","(40.851804, -73.93866)",40.851804,-73.93866
730,130,14026,105 MOSCO STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,08/07/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,984431.0,199573.0,"105 MOSCO STREET, NEW YORK, NEW YORK","(40.7144565, -73.9991412)",40.7144565,-73.9991412
731,131,14031,105 EDGECOMBE AVENUE,MANHATTAN,10 MANHATTAN,Precinct 32,7.0,07/14/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,999238.0,238011.0,"105 EDGECOMBE AVENUE, NEW YORK, NEW YORK","(40.8201979, -73.9456847)",40.8201979,-73.9456847
732,132,14035,10 5 AVENUE,MANHATTAN,02 MANHATTAN,Precinct 6,3.0,08/16/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,985291.0,206116.0,"10 5 AVENUE, NEW YORK, NEW YORK","(40.732486, -73.996585)",40.732486,-73.996585
733,133,14039,1057 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000831.0,244133.0,"1057 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.83689529999999, -73.940152)",40.83689529999999,-73.940152
734,134,14085,104 WEST 27 STREET,MANHATTAN,05 MANHATTAN,Precinct 13,3.0,07/20/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,986611.0,210929.0,"104 WEST 27 STREET, NEW YORK, NEW YORK","(40.745468, -73.99168)",40.745468,-73.99168
735,135,14107,1047 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,06/13/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000848.0,244010.0,"1047 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8366127, -73.9401176)",40.8366127,-73.9401176
736,136,14120,1045 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,10.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000851.0,243985.0,"1045 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.83652499999999, -73.940258)",40.83652499999999,-73.940258
737,137,14243,1030 AMSTERDAM AVENUE,MANHATTAN,09 MANHATTAN,Precinct 26,8.0,05/11/2011 07:00:00 AM +0000,Open,Site to be cleaned.,,994338.0,231980.0,"1030 AMSTERDAM AVENUE, NEW YORK, NEW YORK","(40.8035481, -73.96366739999999)",40.8035481,-73.96366739999999
738,138,14259,102 WEST 124 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,999063.0,233406.0,"102 WEST 124 STREET, NEW YORK, NEW YORK","(40.8071719, -73.9463717)",40.8071719,-73.9463717
739,139,14267,1028 ST NICHOLAS AVENUE,MANHATTAN,12 MANHATTAN,Precinct 33,7.0,05/04/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,1000904.0,243663.0,"1028 ST NICHOLAS AVENUE, NEW YORK, NEW YORK","(40.8355749, -73.9396579)",40.8355749,-73.9396579
740,140,14330,101 WEST 140 STREET,MANHATTAN,10 MANHATTAN,Precinct 32,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,1001133.0,237115.0,"101 WEST 140 STREET, NEW YORK, NEW YORK","(40.8175508, -73.9389288)",40.8175508,-73.9389288
741,141,14335,101 WEST 116 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,07/20/2011 07:00:00 AM +0000,Open,Notice of Intent to Clean and Forever Graffiti Free Form sent,,998053.0,231554.0,"101 WEST 116 STREET, NEW YORK, NEW YORK","(40.802085, -73.9497742)",40.802085,-73.9497742
742,142,14420,100 WEST 114 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,9.0,04/18/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,997820.0,231055.0,"100 WEST 114 STREET, NEW YORK, NEW YORK","(40.8009244, -73.9511229)",40.8009244,-73.9511229
743,143,14431,100 MOSCO STREET,MANHATTAN,03 MANHATTAN,Precinct 5,1.0,07/26/2011 07:00:00 AM +0000,Open,Site downloaded for cleaning,,984396.0,199576.0,"100 MOSCO STREET, NEW YORK, NEW YORK","(40.7144712, -73.9992465)",40.7144712,-73.9992465
